model,stratum,triplet_uuid,outlet_idx,sentence_idx
biasdetector,bias_type_lex,29ffd053-7684-469b-a600-97000579bd01,1,9
biasdetector,bias_type_lex,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,4
biasdetector,bias_type_lex,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,43
biasdetector,bias_type_lex,08bb9bee-c167-4c17-9c6d-4a1259231eb7,1,10
biasdetector,bias_type_lex,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,15
biasdetector,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,6
biasdetector,bias_type_lex,97566c74-e000-49fb-b091-e6ec6e179de0,1,2
biasdetector,bias_type_lex,2153fb3e-6b09-410c-bfea-d095c49a54ba,3,0
biasdetector,bias_type_lex,be026bd1-52b1-4789-bfd3-3632af17b054,2,4
biasdetector,bias_type_lex,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,17
biasdetector,bias_type_lex,af4a3f41-eeb5-49fa-a276-e97c230b25f0,3,10
biasdetector,bias_type_lex,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,6
biasdetector,bias_type_lex,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,2
biasdetector,bias_type_lex,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,13
biasdetector,bias_type_lex,29ffd053-7684-469b-a600-97000579bd01,2,0
biasdetector,bias_type_lex,472158a1-4e39-4214-8397-904e66f2b4c5,2,4
biasdetector,bias_type_lex,a28a0329-0887-42dc-bd3d-3bb4f8926757,3,37
biasdetector,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,4
biasdetector,bias_type_lex,b5eefefb-2a33-45de-abe1-f855c94165f4,2,16
biasdetector,bias_type_lex,58ed2376-35a0-453a-a08e-5cd87e3bdea5,1,16
biasdetector,bias_type_lex,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,2,29
biasdetector,bias_type_lex,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,33
biasdetector,bias_type_lex,76810849-0335-4ad3-9eaf-f0d9c5baceb6,3,1
biasdetector,bias_type_lex,9879bbc0-eab3-482f-bf6b-a4b519393986,1,1
biasdetector,bias_type_lex,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,1,7
biasdetector,bias_type_lex,aab91277-8d56-4844-a581-45630f873f49,1,26
biasdetector,bias_type_lex,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,3,0
biasdetector,bias_type_lex,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,0
biasdetector,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,18
biasdetector,bias_type_lex,2ec04201-2016-4227-baf7-ba8289058203,2,27
biasdetector,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,31
biasdetector,bias_type_lex,ad409798-ee94-4436-92c5-92669193be14,2,8
biasdetector,bias_type_lex,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,14
biasdetector,bias_type_lex,526cabb7-02a3-4adb-8e90-ec781c40c498,3,33
biasdetector,bias_type_lex,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,3,25
biasdetector,bias_type_lex,b7021938-ff8d-42ea-adec-5704c0b65237,1,1
biasdetector,bias_type_lex,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,11
biasdetector,bias_type_lex,84b3c118-50d2-45a5-a91f-7ed95b5d0143,1,10
biasdetector,bias_type_lex,d16050b3-979f-4834-90db-b8823691b87e,2,2
biasdetector,bias_type_lex,65cb14cb-2d27-41e5-a2be-6fd6314f4363,3,6
biasdetector,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,9
biasdetector,bias_type_lex,70c75d68-bf65-46a6-a822-15c23d77a275,1,30
biasdetector,bias_type_lex,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,8
biasdetector,bias_type_lex,2153fb3e-6b09-410c-bfea-d095c49a54ba,2,10
biasdetector,bias_type_lex,2ec04201-2016-4227-baf7-ba8289058203,2,11
biasdetector,bias_type_lex,b7021938-ff8d-42ea-adec-5704c0b65237,3,11
biasdetector,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,1,1
biasdetector,bias_type_lex,76810849-0335-4ad3-9eaf-f0d9c5baceb6,2,11
biasdetector,bias_type_lex,b5eefefb-2a33-45de-abe1-f855c94165f4,1,47
biasdetector,bias_type_lex,450755dd-30d3-478b-933e-917be5c384ba,3,27
biasdetector,bias_type_lex,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,1,11
biasdetector,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,1,2
biasdetector,bias_type_lex,df5fe55a-dfcb-4817-8631-830f47c21a72,1,11
biasdetector,bias_type_lex,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,2,13
biasdetector,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,3,13
biasdetector,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,0
biasdetector,bias_type_lex,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,15
biasdetector,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,19
biasdetector,bias_type_lex,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,1
biasdetector,bias_type_lex,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,7
biasdetector,bias_type_lex,a28a0329-0887-42dc-bd3d-3bb4f8926757,3,16
biasdetector,bias_type_lex,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,16
biasdetector,bias_type_lex,ee05c9b3-529c-4268-ad72-19bd34f7197e,1,0
biasdetector,bias_type_lex,be026bd1-52b1-4789-bfd3-3632af17b054,3,12
biasdetector,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,1,9
biasdetector,bias_type_lex,8abec8d9-50a2-480e-969a-157f94954f4d,1,0
biasdetector,bias_type_lex,576116e5-2b18-4d35-be73-36f5863c9468,2,1
biasdetector,bias_type_lex,ee05c9b3-529c-4268-ad72-19bd34f7197e,3,1
biasdetector,bias_type_lex,8abec8d9-50a2-480e-969a-157f94954f4d,2,21
biasdetector,bias_type_lex,450755dd-30d3-478b-933e-917be5c384ba,2,14
biasdetector,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,1,21
biasdetector,bias_type_inf,2ec04201-2016-4227-baf7-ba8289058203,1,6
biasdetector,bias_type_inf,8385a996-1afc-4778-a06d-7070a8f19e27,3,3
biasdetector,bias_type_inf,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,3,10
biasdetector,bias_type_inf,13792511-5142-449f-8d3e-d77d790f65ec,2,15
biasdetector,bias_type_inf,c99adbdd-eaf3-4844-9548-2642e80de4e2,3,9
biasdetector,bias_type_inf,472158a1-4e39-4214-8397-904e66f2b4c5,3,22
biasdetector,bias_type_inf,13792511-5142-449f-8d3e-d77d790f65ec,2,35
biasdetector,bias_type_inf,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,16
biasdetector,bias_type_inf,526cabb7-02a3-4adb-8e90-ec781c40c498,3,12
biasdetector,bias_type_inf,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,6
biasdetector,bias_type_inf,29ffd053-7684-469b-a600-97000579bd01,2,3
biasdetector,bias_type_inf,58f414e5-a122-49f5-819e-512d91069da5,2,24
biasdetector,bias_type_inf,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,19
biasdetector,bias_type_inf,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,27
biasdetector,bias_type_inf,b5eefefb-2a33-45de-abe1-f855c94165f4,3,9
biasdetector,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,2,9
biasdetector,bias_type_inf,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,1,19
biasdetector,bias_type_inf,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,23
biasdetector,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,2,8
biasdetector,bias_type_inf,c6a0e65c-4f8b-41de-8200-cd700f683c64,1,23
biasdetector,bias_type_inf,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,3,9
biasdetector,bias_type_inf,13792511-5142-449f-8d3e-d77d790f65ec,2,13
biasdetector,bias_type_inf,6b541575-99b1-40d2-8730-9bb868ee38ed,3,10
biasdetector,bias_type_inf,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,28
biasdetector,bias_type_inf,005a2961-0c2e-4575-8eec-770ba52a08e0,3,23
biasdetector,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,3,1
biasdetector,bias_type_inf,58ed2376-35a0-453a-a08e-5cd87e3bdea5,3,7
biasdetector,bias_type_inf,29ffd053-7684-469b-a600-97000579bd01,1,11
biasdetector,bias_type_inf,aab91277-8d56-4844-a581-45630f873f49,1,11
biasdetector,bias_type_inf,b5eefefb-2a33-45de-abe1-f855c94165f4,2,53
biasdetector,bias_type_inf,68748e7f-cf6e-4ac7-8504-454c0876880d,2,25
biasdetector,bias_type_inf,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,24
biasdetector,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,2,6
biasdetector,bias_type_inf,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,1,29
biasdetector,bias_type_inf,be026bd1-52b1-4789-bfd3-3632af17b054,2,22
biasdetector,bias_type_inf,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,9
biasdetector,bias_type_inf,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,1,2
biasdetector,bias_type_inf,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,32
biasdetector,bias_type_inf,68748e7f-cf6e-4ac7-8504-454c0876880d,2,13
biasdetector,bias_type_inf,eadabee7-3db9-43c4-a485-3e8b1882cd3c,2,30
biasdetector,bias_type_inf,7a97de89-1433-46f7-bcc2-f80b041cb9a0,2,5
biasdetector,bias_type_inf,df5fe55a-dfcb-4817-8631-830f47c21a72,2,11
biasdetector,bias_type_inf,2a3fde8a-082a-4d8f-9567-f7e8366c0200,3,5
biasdetector,bias_type_inf,96b7046f-f584-422f-a626-6f86a26dfd8b,1,5
biasdetector,bias_type_inf,72fa9b13-4e59-4716-8df9-4c3580e7dddf,3,1
biasdetector,bias_type_inf,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,1,29
biasdetector,bias_type_inf,58f414e5-a122-49f5-819e-512d91069da5,2,27
biasdetector,bias_type_inf,472158a1-4e39-4214-8397-904e66f2b4c5,1,5
biasdetector,bias_type_inf,97b1305c-13ca-4b74-a56a-f459bd79dfaf,2,5
biasdetector,bias_type_inf,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,52
biasdetector,bias_type_inf,550b80db-bdd5-442b-8f70-c8e9f3203a13,1,10
biasdetector,bias_type_inf,b7021938-ff8d-42ea-adec-5704c0b65237,2,18
biasdetector,bias_type_inf,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,13
biasdetector,bias_type_inf,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,5
biasdetector,bias_type_inf,13792511-5142-449f-8d3e-d77d790f65ec,2,0
biasdetector,bias_type_inf,b5eefefb-2a33-45de-abe1-f855c94165f4,3,14
biasdetector,bias_type_inf,79bf99c6-6fca-4ce4-8ae1-8771de026142,3,34
biasdetector,bias_type_inf,13792511-5142-449f-8d3e-d77d790f65ec,2,14
biasdetector,bias_type_inf,ad409798-ee94-4436-92c5-92669193be14,2,7
biasdetector,bias_type_inf,2153fb3e-6b09-410c-bfea-d095c49a54ba,2,20
biasdetector,bias_type_inf,ad409798-ee94-4436-92c5-92669193be14,2,17
biasdetector,bias_type_inf,550b80db-bdd5-442b-8f70-c8e9f3203a13,3,4
biasdetector,bias_type_inf,9879bbc0-eab3-482f-bf6b-a4b519393986,2,5
biasdetector,bias_type_inf,550b80db-bdd5-442b-8f70-c8e9f3203a13,1,5
biasdetector,bias_type_inf,c99adbdd-eaf3-4844-9548-2642e80de4e2,1,4
biasdetector,bias_type_inf,70c75d68-bf65-46a6-a822-15c23d77a275,1,27
biasdetector,bias_type_inf,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,2,19
biasdetector,bias_type_inf,84b3c118-50d2-45a5-a91f-7ed95b5d0143,3,3
biasdetector,bias_type_inf,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,3
biasdetector,bias_type_inf,0c78e748-efbf-417c-a8c1-beeb6480147f,2,5
biasdetector,bias_type_inf,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,9
biasdetector,bias_type_inf,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,4
biasdetector,bias_type_inf,8abec8d9-50a2-480e-969a-157f94954f4d,1,5
biasdetector,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,2,7
biasdetector,bias_type_inf,472158a1-4e39-4214-8397-904e66f2b4c5,1,7
biasdetector,bias_type_inf,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,34
biasdetector,bias_type_inf,be026bd1-52b1-4789-bfd3-3632af17b054,3,9
biasdetector,bias_type_inf,0c78e748-efbf-417c-a8c1-beeb6480147f,1,9
biasdetector,bias_type_inf,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,10
biasdetector,bias_type_inf,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,2,20
biasdetector,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,9
biasdetector,bias_type_inf,c99adbdd-eaf3-4844-9548-2642e80de4e2,2,29
biasdetector,bias_type_inf,01c59743-7082-44fc-8414-3c04126f470f,1,23
biasdetector,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,8
biasdetector,bias_type_inf,8abec8d9-50a2-480e-969a-157f94954f4d,2,14
biasdetector,bias_type_inf,4f473faf-f928-4cfd-8bed-00578be9db9a,2,35
biasdetector,bias_type_inf,01c59743-7082-44fc-8414-3c04126f470f,2,35
biasdetector,bias_type_inf,8abec8d9-50a2-480e-969a-157f94954f4d,2,5
biasdetector,bias_type_inf,76810849-0335-4ad3-9eaf-f0d9c5baceb6,1,13
biasdetector,bias_type_inf,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,2,12
biasdetector,bias_type_inf,8385a996-1afc-4778-a06d-7070a8f19e27,3,4
biasdetector,bias_type_inf,f688c56d-7fae-42ef-b7f7-7db207b58d27,3,16
biasdetector,bias_type_inf,d16050b3-979f-4834-90db-b8823691b87e,3,2
biasdetector,bias_type_inf,8385a996-1afc-4778-a06d-7070a8f19e27,3,12
biasdetector,bias_type_inf,86e6e27d-1440-4879-8b13-0dd2d89f7281,2,3
biasdetector,bias_type_inf,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,3,6
biasdetector,bias_type_inf,b764f81f-6d08-4d7c-b1a8-8961bed0a455,3,32
biasdetector,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,2
biasdetector,bias_type_inf,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,6
biasdetector,bias_type_both,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,3,4
biasdetector,bias_type_both,38f7cbb7-5d6a-4c89-bcbd-8e164144172a,1,10
biasdetector,bias_type_both,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,1,18
biasdetector,bias_type_both,86e6e27d-1440-4879-8b13-0dd2d89f7281,3,6
biasdetector,bias_type_both,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,12
biasdetector,bias_type_both,cad4bba5-cf97-45cb-8059-ebeb47dcec7a,3,2
biasdetector,bias_type_both,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,3,5
biasdetector,bias_type_both,472158a1-4e39-4214-8397-904e66f2b4c5,1,0
biasdetector,bias_type_both,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,1,1
biasdetector,bias_type_both,0d10341a-9dba-4374-a524-814c300d1611,3,18
biasdetector,bias_type_both,c9e4d35f-aeae-462b-a8bf-e08d09a93b6e,1,14
biasdetector,bias_type_both,aab91277-8d56-4844-a581-45630f873f49,1,24
biasdetector,bias_type_both,87609973-bd58-42a5-96e2-ee5aa47433f5,3,2
biasdetector,bias_type_both,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,8
biasdetector,bias_type_both,96b7046f-f584-422f-a626-6f86a26dfd8b,2,4
biasdetector,bias_type_both,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,2,4
biasdetector,bias_type_both,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,25
biasdetector,bias_type_both,70c75d68-bf65-46a6-a822-15c23d77a275,3,5
biasdetector,bias_type_both,aab91277-8d56-4844-a581-45630f873f49,1,27
biasdetector,bias_type_both,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,26
biasdetector,bias_type_both,f688c56d-7fae-42ef-b7f7-7db207b58d27,1,1
biasdetector,bias_type_both,d16050b3-979f-4834-90db-b8823691b87e,1,1
biasdetector,bias_type_both,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,28
daroberta,bias_type_lex,6f95dcb9-e960-45ac-8c0e-91b85724c909,2,1
daroberta,bias_type_lex,72fa9b13-4e59-4716-8df9-4c3580e7dddf,1,7
daroberta,bias_type_lex,b7021938-ff8d-42ea-adec-5704c0b65237,1,9
daroberta,bias_type_lex,472158a1-4e39-4214-8397-904e66f2b4c5,2,4
daroberta,bias_type_lex,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,23
daroberta,bias_type_lex,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,26
daroberta,bias_type_lex,76810849-0335-4ad3-9eaf-f0d9c5baceb6,3,1
daroberta,bias_type_lex,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,8
daroberta,bias_type_lex,af4a3f41-eeb5-49fa-a276-e97c230b25f0,3,10
daroberta,bias_type_lex,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,14
daroberta,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,3,13
daroberta,bias_type_lex,526cabb7-02a3-4adb-8e90-ec781c40c498,2,29
daroberta,bias_type_lex,005a2961-0c2e-4575-8eec-770ba52a08e0,1,0
daroberta,bias_type_lex,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,1,15
daroberta,bias_type_lex,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,17
daroberta,bias_type_lex,b5eefefb-2a33-45de-abe1-f855c94165f4,1,47
daroberta,bias_type_lex,1b96a5db-8974-46d3-82d7-5dfef02f650e,2,0
daroberta,bias_type_lex,33521e65-12da-4521-b132-7b606243b0e4,2,24
daroberta,bias_type_lex,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,1
daroberta,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,2,10
daroberta,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,2,0
daroberta,bias_type_lex,6b541575-99b1-40d2-8730-9bb868ee38ed,3,22
daroberta,bias_type_lex,76810849-0335-4ad3-9eaf-f0d9c5baceb6,3,0
daroberta,bias_type_lex,2a3fde8a-082a-4d8f-9567-f7e8366c0200,2,25
daroberta,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,7
daroberta,bias_type_lex,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,1
daroberta,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,3,4
daroberta,bias_type_lex,e71d149d-0426-43f0-87e8-8c611dad7205,2,17
daroberta,bias_type_lex,74708dbf-5dfc-4c66-8419-d7dbc00e4a06,3,6
daroberta,bias_type_lex,d16050b3-979f-4834-90db-b8823691b87e,2,2
daroberta,bias_type_lex,70c75d68-bf65-46a6-a822-15c23d77a275,1,29
daroberta,bias_type_lex,97b1305c-13ca-4b74-a56a-f459bd79dfaf,3,24
daroberta,bias_type_lex,f688c56d-7fae-42ef-b7f7-7db207b58d27,1,18
daroberta,bias_type_lex,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,37
daroberta,bias_type_lex,f688c56d-7fae-42ef-b7f7-7db207b58d27,1,3
daroberta,bias_type_lex,b5eefefb-2a33-45de-abe1-f855c94165f4,2,4
daroberta,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,1,9
daroberta,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,2,7
daroberta,bias_type_lex,c21cb217-3e2c-49bd-884d-5c74a165ef10,1,4
daroberta,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,3,8
daroberta,bias_type_lex,be026bd1-52b1-4789-bfd3-3632af17b054,3,12
daroberta,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,31
daroberta,bias_type_lex,450755dd-30d3-478b-933e-917be5c384ba,2,14
daroberta,bias_type_lex,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,15
daroberta,bias_type_lex,2ec04201-2016-4227-baf7-ba8289058203,2,11
daroberta,bias_type_lex,c6a0e65c-4f8b-41de-8200-cd700f683c64,2,19
daroberta,bias_type_lex,70c75d68-bf65-46a6-a822-15c23d77a275,1,23
daroberta,bias_type_lex,11c9f251-35c8-4452-b052-df9be61464c6,2,1
daroberta,bias_type_lex,576116e5-2b18-4d35-be73-36f5863c9468,1,35
daroberta,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,6
daroberta,bias_type_lex,ad409798-ee94-4436-92c5-92669193be14,3,0
daroberta,bias_type_lex,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,3,0
daroberta,bias_type_lex,97566c74-e000-49fb-b091-e6ec6e179de0,1,2
daroberta,bias_type_lex,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,2,0
daroberta,bias_type_lex,c99adbdd-eaf3-4844-9548-2642e80de4e2,3,17
daroberta,bias_type_lex,b7021938-ff8d-42ea-adec-5704c0b65237,2,3
daroberta,bias_type_lex,1e41e98b-9ac1-441d-b2c2-19d8f730c74a,2,10
daroberta,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,18
daroberta,bias_type_lex,29ffd053-7684-469b-a600-97000579bd01,2,0
daroberta,bias_type_lex,29ffd053-7684-469b-a600-97000579bd01,3,0
daroberta,bias_type_lex,2ec04201-2016-4227-baf7-ba8289058203,2,28
daroberta,bias_type_lex,d4a4bc34-e48b-4485-86b2-f1daf4d464dd,1,11
daroberta,bias_type_lex,87609973-bd58-42a5-96e2-ee5aa47433f5,1,1
daroberta,bias_type_lex,6b541575-99b1-40d2-8730-9bb868ee38ed,3,21
daroberta,bias_type_lex,96b7046f-f584-422f-a626-6f86a26dfd8b,1,12
daroberta,bias_type_lex,0d10341a-9dba-4374-a524-814c300d1611,3,10
daroberta,bias_type_lex,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,2
daroberta,bias_type_lex,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,6
daroberta,bias_type_lex,08bb9bee-c167-4c17-9c6d-4a1259231eb7,1,10
daroberta,bias_type_lex,450755dd-30d3-478b-933e-917be5c384ba,3,7
daroberta,bias_type_lex,2153fb3e-6b09-410c-bfea-d095c49a54ba,1,20
daroberta,bias_type_lex,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,12
daroberta,bias_type_lex,b7021938-ff8d-42ea-adec-5704c0b65237,1,1
daroberta,bias_type_lex,ad409798-ee94-4436-92c5-92669193be14,3,5
daroberta,bias_type_lex,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,3,25
daroberta,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,7
daroberta,bias_type_lex,97566c74-e000-49fb-b091-e6ec6e179de0,3,4
daroberta,bias_type_lex,13792511-5142-449f-8d3e-d77d790f65ec,2,12
daroberta,bias_type_lex,97566c74-e000-49fb-b091-e6ec6e179de0,3,8
daroberta,bias_type_lex,2ec04201-2016-4227-baf7-ba8289058203,2,23
daroberta,bias_type_lex,65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,2
daroberta,bias_type_lex,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,1,1
daroberta,bias_type_lex,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,29
daroberta,bias_type_lex,be026bd1-52b1-4789-bfd3-3632af17b054,1,0
daroberta,bias_type_lex,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,2,13
daroberta,bias_type_lex,c21cb217-3e2c-49bd-884d-5c74a165ef10,2,15
daroberta,bias_type_lex,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,6
daroberta,bias_type_lex,ee05c9b3-529c-4268-ad72-19bd34f7197e,3,1
daroberta,bias_type_lex,b5eefefb-2a33-45de-abe1-f855c94165f4,2,1
daroberta,bias_type_lex,7a97de89-1433-46f7-bcc2-f80b041cb9a0,3,20
daroberta,bias_type_lex,2ec04201-2016-4227-baf7-ba8289058203,2,27
daroberta,bias_type_lex,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,43
daroberta,bias_type_lex,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,7
daroberta,bias_type_lex,be026bd1-52b1-4789-bfd3-3632af17b054,2,4
daroberta,bias_type_lex,97566c74-e000-49fb-b091-e6ec6e179de0,1,11
daroberta,bias_type_lex,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,1
daroberta,bias_type_lex,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,6
daroberta,bias_type_lex,b5eefefb-2a33-45de-abe1-f855c94165f4,3,8
daroberta,bias_type_lex,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,4
daroberta,bias_type_lex,8385a996-1afc-4778-a06d-7070a8f19e27,3,23
daroberta,bias_type_inf,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,24
daroberta,bias_type_inf,eadabee7-3db9-43c4-a485-3e8b1882cd3c,3,10
daroberta,bias_type_inf,b5eefefb-2a33-45de-abe1-f855c94165f4,3,11
daroberta,bias_type_inf,472158a1-4e39-4214-8397-904e66f2b4c5,1,24
daroberta,bias_type_inf,33521e65-12da-4521-b132-7b606243b0e4,3,4
daroberta,bias_type_inf,f688c56d-7fae-42ef-b7f7-7db207b58d27,2,2
daroberta,bias_type_inf,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,42
daroberta,bias_type_inf,550b80db-bdd5-442b-8f70-c8e9f3203a13,3,4
daroberta,bias_type_inf,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,9
daroberta,bias_type_inf,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,10
daroberta,bias_type_inf,a4edca3f-931f-4785-8c3f-f3d8fa84cbec,1,4
daroberta,bias_type_inf,8abec8d9-50a2-480e-969a-157f94954f4d,1,7
daroberta,bias_type_inf,0d10341a-9dba-4374-a524-814c300d1611,2,45
daroberta,bias_type_inf,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,1,7
daroberta,bias_type_inf,68748e7f-cf6e-4ac7-8504-454c0876880d,1,14
daroberta,bias_type_inf,97566c74-e000-49fb-b091-e6ec6e179de0,1,10
daroberta,bias_type_inf,b5eefefb-2a33-45de-abe1-f855c94165f4,3,14
daroberta,bias_type_inf,d16050b3-979f-4834-90db-b8823691b87e,2,22
daroberta,bias_type_inf,b7021938-ff8d-42ea-adec-5704c0b65237,2,23
daroberta,bias_type_inf,86e6e27d-1440-4879-8b13-0dd2d89f7281,1,18
daroberta,bias_type_inf,ad409798-ee94-4436-92c5-92669193be14,2,18
daroberta,bias_type_inf,b7021938-ff8d-42ea-adec-5704c0b65237,2,20
daroberta,bias_type_inf,472158a1-4e39-4214-8397-904e66f2b4c5,2,6
