model,triplet_uuid,outlet_idx,sentence_idx,category,biased,has_lex,has_inf,has_both_types,quote_status,mean_abs_shap,max_abs_shap,n_tokens,n_word_attribs
daroberta,a28a0329-0887-42dc-bd3d-3bb4f8926757,3,37,TP,1,1,0,0,all_in_quote,0.05977604012552867,0.5688037883955985,25,17
daroberta,b7021938-ff8d-42ea-adec-5704c0b65237,1,16,TP,1,0,1,0,all_in_quote,0.03159301454822222,0.15180061548016965,43,25
daroberta,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,23,TP,1,0,1,0,all_in_quote,0.050717895035631955,0.21929952781647444,26,20
daroberta,85475456-f38e-4c30-895d-ca2c819c6af1,3,33,TP,1,0,1,0,all_in_quote,0.02178925490524206,0.14330816082656384,43,36
daroberta,1ed4f378-b9d4-43b8-8d50-53d0cc063332,2,16,TP,1,0,1,0,no_quote,0.03892223104938037,0.39233084907755256,24,18
daroberta,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,42,TP,1,0,1,0,no_quote,0.016094339031371332,0.08286910899914801,59,40
daroberta,b7021938-ff8d-42ea-adec-5704c0b65237,2,23,TP,1,0,1,0,all_in_quote,0.04352817171149783,0.13069715024903417,26,15
daroberta,3db93526-a344-4ea4-8772-3734d0cfdfb1,2,9,TP,1,0,1,0,all_in_quote,0.0540983371765298,0.45148015208542347,20,17
daroberta,33521e65-12da-4521-b132-7b606243b0e4,3,4,TP,1,0,1,0,all_in_quote,0.033818007523024614,0.2038666222554942,28,22
daroberta,0c78e748-efbf-417c-a8c1-beeb6480147f,1,9,TP,1,0,1,0,all_in_quote,0.060247727669775486,0.19304613582789898,20,14
daroberta,2ec04201-2016-4227-baf7-ba8289058203,2,4,TP,1,0,1,0,all_in_quote,0.06647039109375327,0.2160410862416029,25,20
daroberta,3db93526-a344-4ea4-8772-3734d0cfdfb1,1,2,TP,1,0,1,0,all_in_quote,0.07726131491363049,0.20294238964561373,14,10
daroberta,65cb14cb-2d27-41e5-a2be-6fd6314f4363,2,28,TP,1,0,1,0,all_in_quote,0.05425835817845332,0.19458667375147343,29,15
daroberta,65cb14cb-2d27-41e5-a2be-6fd6314f4363,3,6,TP,1,1,0,0,all_in_quote,0.03971090546343476,0.16299316100776196,28,20
daroberta,d16050b3-979f-4834-90db-b8823691b87e,1,0,TP,1,1,0,0,no_quote,0.035059517101737964,0.16874392540194094,36,29
daroberta,b4dbeda7-a1f3-4711-ae77-db23809d1ed2,1,7,TP,1,1,0,0,all_in_quote,0.021414602433114945,0.12379740737378597,42,33
daroberta,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,19,TP,1,0,1,0,no_quote,0.038087722410758335,0.09513658797368407,18,15
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,2,4,TP,1,1,0,0,no_quote,0.013562768356992848,0.2108986226376146,50,42
daroberta,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,1,15,TP,1,1,0,0,no_quote,0.09484562573682827,0.374252317706123,16,12
daroberta,84678e18-0b79-4570-9c9f-cb1cf88d968e,1,1,TP,1,1,0,0,no_quote,0.058120512387208764,0.2530202434863895,25,19
daroberta,97566c74-e000-49fb-b091-e6ec6e179de0,1,2,TP,1,1,0,0,no_quote,0.025792400098659775,0.14905849564820528,47,33
daroberta,472158a1-4e39-4214-8397-904e66f2b4c5,1,5,TP,1,0,1,0,no_quote,0.04678232070397247,0.2835938101634383,33,22
daroberta,70c75d68-bf65-46a6-a822-15c23d77a275,2,20,FP,0,0,0,0,none,0.01897718118864719,0.0915436337236315,57,38
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,1,1,FP,0,0,0,0,none,0.030826938322657704,0.11422255509015587,35,26
daroberta,0c78e748-efbf-417c-a8c1-beeb6480147f,3,10,FP,0,0,0,0,none,0.05229755428930124,0.2723567676730454,24,21
daroberta,08bb9bee-c167-4c17-9c6d-4a1259231eb7,1,11,FP,0,0,0,0,none,0.01816059459877945,0.1846634370740503,55,45
daroberta,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,3,1,FP,0,0,0,0,none,0.016471126144348237,0.24820572801954333,71,57
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,2,31,FP,0,0,0,0,none,0.1449678267041842,0.33530887216329575,10,6
daroberta,542cd22c-ea80-4669-995b-6ac6a33823f7,3,14,FP,0,0,0,0,none,0.019124551991702623,0.1894722894843047,61,44
daroberta,9879bbc0-eab3-482f-bf6b-a4b519393986,1,40,FP,0,0,0,0,none,0.13778317952528596,0.41942496318370104,11,6
daroberta,f688c56d-7fae-42ef-b7f7-7db207b58d27,3,30,FP,0,0,0,0,none,0.02728130150312688,0.2505851526511833,45,38
daroberta,c21cb217-3e2c-49bd-884d-5c74a165ef10,1,21,FP,0,0,0,0,none,0.040154718227374056,0.11984027922153473,26,20
daroberta,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,66,FP,0,0,0,0,none,0.07177830448684593,0.264092210913077,22,12
daroberta,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,7,FP,0,0,0,0,none,0.04814605429597503,0.12670520832762122,21,14
daroberta,b7021938-ff8d-42ea-adec-5704c0b65237,2,13,FP,0,0,0,0,none,0.023853579788158337,0.07341736368834972,40,25
daroberta,ad409798-ee94-4436-92c5-92669193be14,3,6,FP,0,0,0,0,none,0.02525268019408208,0.16380051044481142,43,36
daroberta,9879bbc0-eab3-482f-bf6b-a4b519393986,1,0,FP,0,0,0,0,none,0.1083352471080919,0.40631668374408036,12,9
daroberta,576116e5-2b18-4d35-be73-36f5863c9468,3,24,FP,0,0,0,0,none,0.020902464936636847,0.1952563994564116,47,36
daroberta,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,1,12,FP,0,0,0,0,none,0.07311984095722437,0.27399199176579714,16,10
daroberta,0d10341a-9dba-4374-a524-814c300d1611,3,27,FP,0,0,0,0,none,0.052358808391727504,0.24893437160062604,27,20
daroberta,84678e18-0b79-4570-9c9f-cb1cf88d968e,2,30,FP,0,0,0,0,none,0.05469912522260034,0.20179259520955384,26,19
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,1,24,FP,0,0,0,0,none,0.05548159466707148,0.16781906969845295,22,16
daroberta,a4f1d515-d7d9-4319-b2e0-4d56e9d45554,2,21,FP,0,0,0,0,none,0.06715623894706368,0.2924128216691315,18,12
daroberta,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,15,FP,0,0,0,0,none,0.14775873138569295,0.4174982253462076,14,4
daroberta,79bf99c6-6fca-4ce4-8ae1-8771de026142,3,18,FP,0,0,0,0,none,0.021679511808449334,0.23854767251759768,51,40
daroberta,a4edca3f-931f-4785-8c3f-f3d8fa84cbec,1,1,FP,0,0,0,0,none,0.02895231406044747,0.1665005526971072,43,25
daroberta,c99adbdd-eaf3-4844-9548-2642e80de4e2,2,18,FP,0,0,0,0,none,0.0326410518783902,0.27097952412441373,34,26
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,4,FP,0,0,0,0,none,0.10433312585311276,0.22550039924681187,15,7
daroberta,86e6e27d-1440-4879-8b13-0dd2d89f7281,2,14,FP,0,0,0,0,none,0.041447099217100804,0.5382825202541426,31,22
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,2,0,FP,0,0,0,0,none,0.16774654872715472,0.2830933351069689,9,5
daroberta,df5fe55a-dfcb-4817-8631-830f47c21a72,2,14,FP,0,0,0,0,none,0.031442384793615295,0.1430247238604352,27,24
daroberta,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,16,FP,0,0,0,0,none,0.014611769286719135,0.04517314716109208,50,34
daroberta,7a97de89-1433-46f7-bcc2-f80b041cb9a0,2,8,FP,0,0,0,0,none,0.039721372711431724,0.2882306408137083,31,23
daroberta,d16050b3-979f-4834-90db-b8823691b87e,3,1,FP,0,0,0,0,none,0.06398744463998203,0.3042305007693358,23,12
daroberta,005a2961-0c2e-4575-8eec-770ba52a08e0,2,25,FP,0,0,0,0,none,0.019224529049999724,0.15701787592843175,52,37
daroberta,450755dd-30d3-478b-933e-917be5c384ba,3,13,FP,0,0,0,0,none,0.07651695869683933,0.36064894730225205,19,13
daroberta,d16050b3-979f-4834-90db-b8823691b87e,3,0,FP,0,0,0,0,none,0.10639951676130295,0.2616457920521498,17,10
daroberta,2ec04201-2016-4227-baf7-ba8289058203,3,7,FP,0,0,0,0,none,0.029208132849695777,0.12059853365644813,36,28
daroberta,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,4,FP,0,0,0,0,none,0.04818080915138125,0.22183326119557023,23,20
daroberta,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,1,7,FP,0,0,0,0,none,0.0705283322216322,0.3433143668808043,22,15
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,2,41,FP,0,0,0,0,none,0.041355370052365795,0.12274879449978471,30,18
daroberta,01c59743-7082-44fc-8414-3c04126f470f,2,42,FP,0,0,0,0,none,0.03221767842547879,0.14452960947528481,28,21
daroberta,45bd61bc-c356-4450-9e3a-cbfc862b09fd,2,2,FP,0,0,0,0,none,0.041184444967454874,0.2270998986463787,29,23
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,12,FP,0,0,0,0,none,0.01811636607194332,0.10881526581943035,46,35
daroberta,0c78e748-efbf-417c-a8c1-beeb6480147f,2,12,FP,0,0,0,0,none,0.12025071058555373,0.3634308895561844,11,7
daroberta,a28a0329-0887-42dc-bd3d-3bb4f8926757,2,5,FP,0,0,0,0,none,0.10204637428978458,0.25998703949153423,15,8
daroberta,c6a0e65c-4f8b-41de-8200-cd700f683c64,2,20,FP,0,0,0,0,none,0.05349875820609621,0.1654868284240365,21,13
daroberta,af4a3f41-eeb5-49fa-a276-e97c230b25f0,2,9,FP,0,0,0,0,none,0.04968320943535892,0.543079549446702,29,18
daroberta,2a3fde8a-082a-4d8f-9567-f7e8366c0200,1,30,FP,0,0,0,0,none,0.01903056277656234,0.38116951286210676,67,46
daroberta,0d10341a-9dba-4374-a524-814c300d1611,3,26,FP,0,0,0,0,none,0.02112152719418004,0.30896075547207147,48,39
daroberta,542cd22c-ea80-4669-995b-6ac6a33823f7,3,22,FP,0,0,0,0,none,0.06458489692092619,0.11390444356948137,21,11
daroberta,13792511-5142-449f-8d3e-d77d790f65ec,2,9,FP,0,0,0,0,none,0.03279768339926739,0.4911888260394335,42,29
daroberta,9879bbc0-eab3-482f-bf6b-a4b519393986,3,23,FP,0,0,0,0,none,0.032890378708640734,0.14750455354029934,34,25
daroberta,d16050b3-979f-4834-90db-b8823691b87e,1,17,FP,0,0,0,0,none,0.10529105520496766,0.33868708088994026,12,9
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,21,FP,0,0,0,0,none,0.11818125075660646,0.3495288456324488,18,12
daroberta,8385a996-1afc-4778-a06d-7070a8f19e27,3,5,FP,0,0,0,0,none,0.08446294514255391,0.3745002872310579,21,18
daroberta,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,2,FP,0,0,0,0,none,0.028759563920043765,0.1899485334288329,37,25
daroberta,0c78e748-efbf-417c-a8c1-beeb6480147f,3,4,FP,0,0,0,0,none,0.029107569293261564,0.1773242831695825,46,28
daroberta,58ed2376-35a0-453a-a08e-5cd87e3bdea5,1,21,FP,0,0,0,0,none,0.06868831403553485,0.3719916483387351,20,15
daroberta,576116e5-2b18-4d35-be73-36f5863c9468,3,3,FP,0,0,0,0,none,0.036502836609556194,0.31980027933605015,32,23
daroberta,87609973-bd58-42a5-96e2-ee5aa47433f5,1,6,FP,0,0,0,0,none,0.15757067089102098,0.32536743860691786,12,7
daroberta,08bb9bee-c167-4c17-9c6d-4a1259231eb7,2,29,FP,0,0,0,0,none,0.06686442605170764,0.24792815558612347,24,19
daroberta,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,3,26,FP,0,0,0,0,none,0.07262886450108555,0.20199907664209604,17,9
daroberta,f688c56d-7fae-42ef-b7f7-7db207b58d27,3,7,FP,0,0,0,0,none,0.04157448439038403,0.3694317378103733,31,21
daroberta,45bd61bc-c356-4450-9e3a-cbfc862b09fd,2,11,FP,0,0,0,0,none,0.0340796942747015,0.3531069733435288,30,27
daroberta,ad409798-ee94-4436-92c5-92669193be14,3,4,FP,0,0,0,0,none,0.0304049751162529,0.10015862211585044,34,25
daroberta,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,3,14,FP,0,0,0,0,none,0.025464190471696516,0.2070789767894894,41,34
daroberta,58f414e5-a122-49f5-819e-512d91069da5,2,48,FP,0,0,0,0,none,0.019374888423796775,0.08629025619787475,51,39
daroberta,6b541575-99b1-40d2-8730-9bb868ee38ed,3,23,FP,0,0,0,0,none,0.02998731193218337,0.39085436647292227,34,29
daroberta,58f414e5-a122-49f5-819e-512d91069da5,2,16,FP,0,0,0,0,none,0.014875874160570995,0.05178975872695446,75,53
daroberta,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,1,10,FP,0,0,0,0,none,0.03157881727286925,0.13539285608567297,50,36
daroberta,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,2,17,FP,0,0,0,0,none,0.04447339348391527,0.23980137857142836,31,21
daroberta,76810849-0335-4ad3-9eaf-f0d9c5baceb6,2,6,FP,0,0,0,0,none,0.034011363975393276,0.17636812381679193,28,20
daroberta,7f9c83f7-3efa-4c7a-adef-3ebdeda96042,2,0,FP,0,0,0,0,none,0.06547313131009921,0.23407846316695213,24,13
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,2,44,FP,0,0,0,0,none,0.08050035294145345,0.20355658698827028,14,10
daroberta,65cb14cb-2d27-41e5-a2be-6fd6314f4363,3,9,FP,0,0,0,0,none,0.10611585647399936,0.32104942901059985,11,7
daroberta,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,1,22,FP,0,0,0,0,none,0.05152995835782754,0.12585638044402003,23,15
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,2,12,FP,0,0,0,0,none,0.05610456287953581,0.43278419272974133,29,17
daroberta,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,28,FP,0,0,0,0,none,0.08066790945096207,0.23592813895083964,18,14
daroberta,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,1,5,FP,0,0,0,0,none,0.017065510546991635,0.08283575237285168,66,43
daroberta,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,3,35,FP,0,0,0,0,none,0.06455002559925474,0.37640426734772825,25,14
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,5,FP,0,0,0,0,none,0.0999754989752546,0.17322157230228186,13,8
daroberta,a28a0329-0887-42dc-bd3d-3bb4f8926757,3,34,FP,0,0,0,0,none,0.03514856992289424,0.18656917451880872,30,25
daroberta,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,2,12,FP,0,0,0,0,none,0.04338061662204896,0.13506510496760407,29,17
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,1,6,FP,0,0,0,0,none,0.027637986735152522,0.28642334081232546,36,28
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,3,0,FP,0,0,0,0,none,0.02054319068307704,0.13899357784539462,54,36
daroberta,2b95d2cf-e979-4f9c-ae27-9a5370934f23,3,5,FP,0,0,0,0,none,0.029732422973960636,0.25915870256721973,37,25
daroberta,7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,10,FP,0,0,0,0,none,0.04473798142862506,0.17831056549524266,30,16
daroberta,c6a0e65c-4f8b-41de-8200-cd700f683c64,1,12,FP,0,0,0,0,none,0.03861022217199206,0.08098612958565354,26,20
daroberta,1b96a5db-8974-46d3-82d7-5dfef02f650e,2,19,FP,0,0,0,0,none,0.03003427418629809,0.25467609095115523,36,31
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,1,1,FP,0,0,0,0,none,0.041469380201306194,0.1968016903847456,41,32
daroberta,68748e7f-cf6e-4ac7-8504-454c0876880d,3,17,FP,0,0,0,0,none,0.05344543585993556,0.2803366291336715,28,24
daroberta,86e6e27d-1440-4879-8b13-0dd2d89f7281,2,13,FP,0,0,0,0,none,0.0295591149436034,0.18568261684073756,43,18
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,2,4,FP,0,0,0,0,none,0.08804882492404431,0.35607929551042616,16,12
daroberta,c99adbdd-eaf3-4844-9548-2642e80de4e2,3,18,FP,0,0,0,0,none,0.04960415264864386,0.16335845366120338,28,22
daroberta,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,1,7,FP,0,0,0,0,none,0.06636119870976968,0.21789536764845252,17,11
daroberta,6b541575-99b1-40d2-8730-9bb868ee38ed,3,28,FP,0,0,0,0,none,0.02799163403841626,0.1407528545241803,38,31
daroberta,0ffb34cd-c367-4d90-aca7-7fcac3ed8f3d,3,19,FP,0,0,0,0,none,0.042940005291408546,0.16020207322435454,28,24
daroberta,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,2,10,FP,0,0,0,0,none,0.10887970371792714,0.3406522083096206,12,6
daroberta,79bf99c6-6fca-4ce4-8ae1-8771de026142,2,16,FP,0,0,0,0,none,0.09686104968811075,0.25140520511195064,16,12
daroberta,7a97de89-1433-46f7-bcc2-f80b041cb9a0,1,8,FP,0,0,0,0,none,0.056682822404100615,0.438957036472857,26,17
daroberta,450755dd-30d3-478b-933e-917be5c384ba,3,14,FP,0,0,0,0,none,0.08839834752407941,0.16215167194604874,16,11
daroberta,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,2,8,TN,0,0,0,0,none,0.022804121628481274,0.076096729375422,20,14
daroberta,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,1,23,TN,0,0,0,0,none,0.006480959716233581,0.05817274943304558,49,40
daroberta,6e502405-bc90-4416-a787-3122918aa648,2,21,TN,0,0,0,0,none,0.008273130283535768,0.025460409223645303,31,25
daroberta,29ffd053-7684-469b-a600-97000579bd01,1,12,TN,0,0,0,0,none,0.05223428564587314,0.3702886435203254,22,19
daroberta,59f2f47c-5da0-4fbc-be6e-4f15d45d82e2,1,12,TN,0,0,0,0,none,0.027626796825123683,0.044597525615245104,11,7
daroberta,2ec04201-2016-4227-baf7-ba8289058203,1,38,TN,0,0,0,0,none,0.016112324574843677,0.04765724012395367,29,23
daroberta,d1344998-0e7c-409e-aaad-df5be687fc94,1,12,TN,0,0,0,0,none,0.004147961953825426,0.0163107709789818,68,50
daroberta,7a97de89-1433-46f7-bcc2-f80b041cb9a0,2,6,TN,0,0,0,0,none,0.02958028263214695,0.10941536887548864,34,24
daroberta,58f414e5-a122-49f5-819e-512d91069da5,2,49,TN,0,0,0,0,none,0.08385827235708182,0.2518963420880027,16,11
daroberta,85475456-f38e-4c30-895d-ca2c819c6af1,3,15,TN,0,0,0,0,none,0.012040351978408134,0.04647650539741984,27,21
daroberta,2f3e86b6-8443-47bd-9cd3-491c90a59fe9,1,4,TN,0,0,0,0,none,0.007607068251171909,0.0421857024775818,46,41
daroberta,9879bbc0-eab3-482f-bf6b-a4b519393986,2,7,TN,0,0,0,0,none,0.014786499133742043,0.10799840709660202,42,38
daroberta,b7021938-ff8d-42ea-adec-5704c0b65237,3,0,TN,0,0,0,0,none,0.004712902293461992,0.015592207992449404,60,51
daroberta,b764f81f-6d08-4d7c-b1a8-8961bed0a455,2,6,TN,0,0,0,0,none,0.017847053100510192,0.05980538149985174,26,20
daroberta,8dc7ccfe-5cf0-482f-9101-a7c69881da4d,3,0,TN,0,0,0,0,none,0.008084922974886393,0.025208656210452318,34,29
daroberta,8385a996-1afc-4778-a06d-7070a8f19e27,2,17,TN,0,0,0,0,none,0.005030703153892885,0.02035901848946444,60,49
daroberta,1ed4f378-b9d4-43b8-8d50-53d0cc063332,3,16,TN,0,0,0,0,none,0.01856336812912063,0.07708479522649819,41,33
daroberta,df6a55fb-dfe5-4362-89a6-8c040d648a70,3,9,TN,0,0,0,0,none,0.005053937912802453,0.050495835253968835,56,46
daroberta,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,3,39,TN,0,0,0,0,none,0.008608468560213666,0.034899455694747825,50,30
daroberta,576116e5-2b18-4d35-be73-36f5863c9468,1,11,TN,0,0,0,0,none,0.017962604205113104,0.10393492697039619,31,27
daroberta,0d10341a-9dba-4374-a524-814c300d1611,1,34,TN,0,0,0,0,none,0.011049805341826868,0.0643873757799156,39,32
daroberta,8dac6c12-b5ca-468c-a249-7e0ab42f6b52,2,21,TN,0,0,0,0,none,0.009179889284754102,0.0673219041987544,74,53
daroberta,47a209b0-fc26-4a0a-a1fe-e4310d1d2419,2,10,TN,0,0,0,0,none,0.004501252178063926,0.014495477910774449,47,40
daroberta,eadabee7-3db9-43c4-a485-3e8b1882cd3c,2,23,TN,0,0,0,0,none,0.024034292310508982,0.05360169184859842,23,19
daroberta,df6a55fb-dfe5-4362-89a6-8c040d648a70,3,0,TN,0,0,0,0,none,0.006861596219801072,0.018493199148729395,50,31
daroberta,68748e7f-cf6e-4ac7-8504-454c0876880d,1,25,TN,0,0,0,0,none,0.031780941787963875,0.05859911674633622,18,13
daroberta,33521e65-12da-4521-b132-7b606243b0e4,1,0,TN,0,0,0,0,none,0.01639783455918692,0.051043139442169504,26,22
daroberta,eb17fa36-89f2-4d0b-8133-7bb4682228e1,1,6,TN,0,0,0,0,none,0.04033168251798661,0.14326574373990297,25,18
daroberta,526cabb7-02a3-4adb-8e90-ec781c40c498,1,9,TN,0,0,0,0,none,0.00969258371348444,0.03673329274170101,47,38
daroberta,d16050b3-979f-4834-90db-b8823691b87e,3,15,TN,0,0,0,0,none,0.009520657446294552,0.025891297388200958,36,21
daroberta,2ec04201-2016-4227-baf7-ba8289058203,1,13,TN,0,0,0,0,none,0.009023935165256262,0.028857117926236242,30,25
daroberta,dd1e6e3b-f36c-4064-8ef9-940984e9afa2,3,19,TN,0,0,0,0,none,0.04569337090166906,0.0958685758523643,17,9
daroberta,65cb14cb-2d27-41e5-a2be-6fd6314f4363,1,9,TN,0,0,0,0,none,0.020464327457981806,0.07227303289775071,29,24
daroberta,1bb79cc1-5d69-4136-a23d-6dbd300cbf25,3,18,TN,0,0,0,0,none,0.03904299344867468,0.09667647536844015,20,14
daroberta,ae243a95-b2c2-410c-9e2b-b083b4b8eb48,1,10,TN,0,0,0,0,none,0.01717264983361881,0.06273854337632656,24,19
daroberta,cad4bba5-cf97-45cb-8059-ebeb47dcec7a,2,8,TN,0,0,0,0,none,0.017072599919629283,0.03542580106295645,22,16
daroberta,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,1,28,TN,0,0,0,0,none,0.062309724411794117,0.10607886384241283,15,7
daroberta,2b9468af-4ab0-4f25-85f4-c3ef93d72006,3,5,TN,0,0,0,0,none,0.03415039740502834,0.08857416827231646,20,11
daroberta,85475456-f38e-4c30-895d-ca2c819c6af1,1,16,TN,0,0,0,0,none,0.08298516345390103,0.3488738783635199,24,19
daroberta,68748e7f-cf6e-4ac7-8504-454c0876880d,3,5,TN,0,0,0,0,none,0.026135477244251352,0.06037812960566953,25,17
daroberta,542cd22c-ea80-4669-995b-6ac6a33823f7,1,2,TN,0,0,0,0,none,0.030091065223116366,0.06680965633131564,28,19
daroberta,526cabb7-02a3-4adb-8e90-ec781c40c498,3,51,TN,0,0,0,0,none,0.020230103691574186,0.04424116644077003,11,8
daroberta,cad4bba5-cf97-45cb-8059-ebeb47dcec7a,1,18,TN,0,0,0,0,none,0.008507607141926379,0.06790476905547882,37,29
daroberta,6f95dcb9-e960-45ac-8c0e-91b85724c909,3,6,TN,0,0,0,0,none,0.052172011126660645,0.19799406182331344,28,21
daroberta,a28a0329-0887-42dc-bd3d-3bb4f8926757,1,17,TN,0,0,0,0,none,0.0021328958412359426,0.01942253312639271,96,78
daroberta,e71d149d-0426-43f0-87e8-8c611dad7205,2,10,TN,0,0,0,0,none,0.01452860564830295,0.051522947226961456,28,23
daroberta,86e6e27d-1440-4879-8b13-0dd2d89f7281,3,7,TN,0,0,0,0,none,0.01611621605698019,0.07007065450306982,39,19
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,1,46,TN,0,0,0,0,none,0.010678974972688592,0.0755463691893965,30,24
daroberta,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,1,TN,0,0,0,0,none,0.010428092435061457,0.029329659683363776,30,21
daroberta,7a97de89-1433-46f7-bcc2-f80b041cb9a0,3,26,TN,0,0,0,0,none,0.0406884538153896,0.306271153036505,31,24
daroberta,3ae35b16-7f7f-4a5e-9f24-5ce724106a73,3,14,TN,0,0,0,0,none,0.04046924204819582,0.0890701673924923,19,11
daroberta,1ed4f378-b9d4-43b8-8d50-53d0cc063332,3,1,TN,0,0,0,0,none,0.005274528689759726,0.020925269462168217,44,37
daroberta,eadabee7-3db9-43c4-a485-3e8b1882cd3c,3,9,TN,0,0,0,0,none,0.006738191742102603,0.0387901971116662,44,30
daroberta,8abec8d9-50a2-480e-969a-157f94954f4d,2,7,TN,0,0,0,0,none,0.019046109446379193,0.07185310870409012,26,17
daroberta,4f473faf-f928-4cfd-8bed-00578be9db9a,2,11,TN,0,0,0,0,none,0.014385100830332847,0.04963478997039298,28,23
daroberta,a28a0329-0887-42dc-bd3d-3bb4f8926757,3,7,TN,0,0,0,0,none,0.016098145433169158,0.055371997242962774,31,26
daroberta,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,3,0,TN,0,0,0,0,none,0.02273099993666013,0.03567030653357506,5,3
daroberta,d3a1ce0a-fc48-4827-a278-8f0ce8c7a519,3,23,TN,0,0,0,0,none,0.01522819529084384,0.04903639026451856,43,28
daroberta,1f99798f-2b60-4ecb-b5f4-4aa7991e8ace,3,2,TN,0,0,0,0,none,0.011117961762730425,0.05695469218771905,51,41
daroberta,b5eefefb-2a33-45de-abe1-f855c94165f4,1,33,TN,0,0,0,0,none,0.021433265842709014,0.09990773140452802,27,22
daroberta,1ed4f378-b9d4-43b8-8d50-53d0cc063332,1,6,TN,0,0,0,0,none,0.04012889160703008,0.09875804092735052,21,13
daroberta,22b6e900-4826-4b09-a9f8-5d7afe46e78b,3,5,TN,0,0,0,0,none,0.010858781291712407,0.02695144099804262,31,24
daroberta,8abec8d9-50a2-480e-969a-157f94954f4d,2,15,TN,0,0,0,0,none,0.05289417960577541,0.18190928222611547,12,9
daroberta,cad4bba5-cf97-45cb-8059-ebeb47dcec7a,2,3,TN,0,0,0,0,none,0.0230461660335494,0.11457273899577558,30,19
daroberta,0d10341a-9dba-4374-a524-814c300d1611,2,23,TN,0,0,0,0,none,0.009930540537657795,0.035014568455517286,34,26
daroberta,13792511-5142-449f-8d3e-d77d790f65ec,2,33,TN,0,0,0,0,none,0.027200665723560658,0.08941716002300382,33,22
daroberta,58f414e5-a122-49f5-819e-512d91069da5,3,36,TN,0,0,0,0,none,0.01847371225354864,0.04430360905826092,23,17
daroberta,97b1305c-13ca-4b74-a56a-f459bd79dfaf,2,9,TN,0,0,0,0,none,0.023278493686423946,0.13133557210676372,29,24
daroberta,a28a0329-0887-42dc-bd3d-3bb4f8926757,1,1,TN,0,0,0,0,none,0.09598959181457759,0.34591542184352875,16,10
daroberta,84b3c118-50d2-45a5-a91f-7ed95b5d0143,2,18,TN,0,0,0,0,none,0.015433073434978725,0.03682025719899684,23,20
daroberta,ed8c136f-8d44-4c83-ad05-0dcfc3a0c54a,1,16,TN,0,0,0,0,none,0.015412598710972817,0.04758378869155422,24,20
daroberta,06ffda2d-1caf-45ba-99e2-268aac1bf0e1,3,18,TN,0,0,0,0,none,0.009650489561653767,0.044974948512390256,29,26
daroberta,9879bbc0-eab3-482f-bf6b-a4b519393986,2,8,TN,0,0,0,0,none,0.034127640633852464,0.10079931258223951,29,24
